one_answer_id,source_question_id,source_choice_no,exam_type,license_type,section_no,section_name,topic,question_text,answer,explanation,source_exam_id,source_question_file,conversion_type,quality_status,conversion_note
oa_past_500_183,h25_1_freight_q012,2,運行管理者試験,貨物,2,道路運送車両法関係,事故報告・事故時の措置,自動車に備えなければならない後写鏡は、取付部付近の自動車の最外側より突出している部分の最下部が地上２メートル以下のものは、当該部分が歩行者等に接触した場合に衝撃を緩衝できる構造でなければならない。,×,この記述は、事故報告・事故時の措置に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h25_1_freight,258k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_184,h22_1_freight_q012,1,運行管理者試験,貨物,2,道路運送車両法関係,車両法・点検整備,自動車の荷台その他の物品積載装置は、堅ろうで、かつ、安全、確実に物品を積載できるものとして、強度、構造等に関し告示で定める基準に適合するものでなければならない。,○,物品積載装置の強度・構造基準に関する記述として正しい。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_185,h26_1_freight_q009,2,運行管理者試験,貨物,2,道路運送車両法関係,車両法・点検整備,臨時運行の許可を受けた自動車を運行の用に供する場合には、臨時運行許可番号標及びこれに記載された番号を見やすいように表示し、かつ、臨時運行許可証を備え付けなければならない。また、当該臨時運行許可証の有効期間が満了したときは、その日から15日以内に、当該臨時運行許可証及び臨時運行許可番号標を行政庁に返納しなければならない。,×,この記述は、車両法・点検整備に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h26_1_freight,268k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_186,h22_1_freight_q012,2,運行管理者試験,貨物,2,道路運送車両法関係,車両法・点検整備,自動車に備えなければならない後写鏡は、取付部付近の自動車の最外側より突出している部分の最下部が地上1.8メートル以下のものは、当該部分が歩行者等に接触した場合に衝撃を緩衝できる構造でなければならない。,○,後写鏡の突出部に求められる衝撃緩衝構造に関する記述として正しい。,h22_1_freight,228k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_187,h26_1_freight_q009,3,運行管理者試験,貨物,2,道路運送車両法関係,車両法・点検整備,登録自動車の所有者の住所に変更があったときは、所有者は、その事由があった日から15日以内に、国土交通大臣の行う移転登録の申請をしなければならない。,×,この記述は、車両法・点検整備に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h26_1_freight,268k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_188,h24_1_freight_q010,3,運行管理者試験,貨物,2,道路運送車両法関係,車両法・点検整備,自動車検査証の有効期間の起算日は、当該自動車検査証を交付する日又は当該自動車検査証に有効期間を記入する日とする。ただし、自動車検査証の有効期間が満了する日の１カ月前から当該期間が満了する日までの間に継続検査を行い、当該自動車検査証に有効期間を記入する場合は、当該自動車検査証の有効期間が満了する日の翌日とする。,○,自動車検査証の有効期間の起算日に関する記述として正しい。,h24_1_freight,248k_ma.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_189,h26_1_freight_q011,1,運行管理者試験,貨物,2,道路運送車両法関係,車両法・点検整備,自動車に表示されている検査標章には、当該自動車の自動車検査証の有効期間の起算日が記載されている。,×,この記述は、車両法・点検整備に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h26_1_freight,268k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_190,h24_1_freight_q010,4,運行管理者試験,貨物,2,道路運送車両法関係,車両法・点検整備,自動車の使用者は、自動車検査証の記載事項について変更があったときは、法令で定める場合を除き、その事由があった日から15日以内に、当該事項の変更について、国土交通大臣が行う自動車検査証の記入を受けなければならない。,○,検査証記載事項の変更時は、原則15日以内に記入を受ける必要がある。,h24_1_freight,248k_ma.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_191,h26_1_freight_q011,2,運行管理者試験,貨物,2,道路運送車両法関係,車両法・点検整備,"初めて自動車検査証の交付を受ける車両総重量7,950キログラムの貨物の運送の用に供する自動車については、当該自動車検査証の有効期間は１年である。",×,この記述は、車両法・点検整備に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h26_1_freight,268k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_192,h24_1_freight_q012,2,運行管理者試験,貨物,2,道路運送車両法関係,車両法・点検整備,貨物の運送の用に供する普通自動車であって、車両総重量が８トン以上又は最大積載量が５トン以上のものの原動機には、自動車が時速90キロメートルを超えて走行しないよう燃料の供給を調整し、かつ、自動車の速度の制御を円滑に行うことができるものとして、告示で定める基準に適合する速度抑制装置を備えなければならない。,○,一定の大型貨物自動車には時速90キロメートルを超えないよう速度抑制装置が必要である。,h24_1_freight,248k_ma.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_193,h26_1_freight_q011,4,運行管理者試験,貨物,2,道路運送車両法関係,車両法・点検整備,自動車運送事業の用に供する自動車の自動車検査証は、当該自動車又は当該自動車が配置されている営業所に備え付けなければ、運行の用に供してはならない。,×,この記述は、車両法・点検整備に関する誤りを含みます。主体、期限、保存期間、義務の範囲に注意してください。,h26_1_freight,268k_mk.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
oa_past_500_194,h24_1_freight_q012,3,運行管理者試験,貨物,2,道路運送車両法関係,事故報告・事故時の措置,非常点滅表示灯は、盗難、車内における事故その他の緊急事態が発生していることを表示するための灯火として作動する場合には、方向指示器の点滅回数の基準に適合しない構造とすることができる。,○,非常点滅表示灯の基準に関する記述として正しい。,h24_1_freight,248k_ma.pdf,choice_to_tf,checked,元の選択式過去問を選択肢ごとに○×化。
